PHX,142.00,154.00,MIA,17.00,112.00,PIT
PHX,142.00,154.00,MIA,17.00,17.00,GNV
SHV,142.00,138.00,IAH,216.00,204.00,HSV
SHV,142.00,138.00,IAH,181.50,174.50,OMA
SHV,142.00,138.00,IAH,180.00,178.00,DSM
SHV,142.00,138.00,IAH,159.00,151.00,LIT
SHV,142.00,138.00,IAH,155.00,148.00,ORD
SHV,142.00,138.00,IAH,153.00,151.50,LBB
SHV,142.00,138.00,IAH,141.00,132.00,BHM
SHV,142.00,138.00,IAH,141.00,125.00,RIC
SHV,142.00,138.00,IAH,136.00,123.00,TYR
SHV,142.00,138.00,IAH,134.00,128.50,CMH
SHV,142.00,138.00,IAH,133.00,126.00,MEM
SHV,142.00,138.00,IAH,107.00,98.33,LAX
SHV,142.00,138.00,IAH,106.00,108.00,MCI
SHV,142.00,138.00,IAH,101.00,96.00,MOB
SHV,142.00,138.00,IAH,93.50,89.00,CRP
SHV,142.00,138.00,IAH,87.67,85.33,BTR
SHV,142.00,138.00,IAH,87.00,87.00,GPT
SHV,142.00,138.00,IAH,84.00,76.00,CLT
SHV,142.00,138.00,IAH,83.00,81.00,VPS
SHV,142.00,138.00,IAH,80.00,83.00,MIA
SHV,142.00,138.00,IAH,76.67,87.00,MAF
SHV,142.00,138.00,IAH,75.33,76.33,ICT
SHV,142.00,138.00,IAH,75.00,66.00,DAL
SHV,142.00,138.00,IAH,75.00,65.00,JAN
SHV,142.00,138.00,IAH,65.00,64.00,MSP
SHV,142.00,138.00,IAH,63.50,65.50,MFE
SHV,142.00,138.00,IAH,63.50,47.00,RDU
SHV,142.00,138.00,IAH,61.50,56.50,MKE
SHV,142.00,138.00,IAH,59.00,54.00,LRD
SHV,142.00,138.00,IAH,56.00,42.00,EWR
SHV,142.00,138.00,IAH,54.00,66.00,HRL
SHV,142.00,138.00,IAH,50.00,56.00,XNA
SHV,142.00,138.00,IAH,49.00,37.00,GRK
SHV,142.00,138.00,IAH,47.00,56.00,FLL
SHV,142.00,138.00,IAH,45.00,32.00,PIT
SHV,142.00,138.00,IAH,43.00,44.00,ORF
SHV,142.00,138.00,IAH,43.00,35.00,MCO
SHV,142.00,138.00,IAH,40.50,35.00,PNS
SHV,142.00,138.00,IAH,40.00,37.00,TUL
SHV,142.00,138.00,IAH,39.00,36.00,TYS
SHV,142.00,138.00,IAH,37.00,38.00,PHX
SHV,142.00,138.00,IAH,34.50,30.00,CVG
SHV,142.00,138.00,IAH,34.00,51.00,CID
SHV,142.00,138.00,IAH,33.33,32.33,TUS
SHV,142.00,138.00,IAH,32.00,24.00,LAS
SHV,142.00,138.00,IAH,28.00,28.00,BRO
SHV,142.00,138.00,IAH,25.50,23.50,ATL
SHV,142.00,138.00,IAH,24.00,30.00,AMA
SHV,142.00,138.00,IAH,24.00,19.00,SNA
SHV,142.00,138.00,IAH,22.00,25.00,ELP
SHV,142.00,138.00,IAH,19.00,16.00,AUS
SHV,142.00,138.00,IAH,18.00,23.50,DFW
SHV,142.00,138.00,IAH,17.00,34.00,COS
CHS,141.60,154.47,ATL,70.87,56.93,MDT
CAK,141.57,150.86,ATL,41.71,33.29,TYS
PSP,141.33,144.33,SFO,166.33,168.67,DEN
MIA,141.17,179.50,ATL,194.00,203.00,DAL
MIA,141.17,179.50,ATL,165.00,147.00,FNT
MIA,141.17,179.50,ATL,156.00,152.00,BMI
MIA,141.17,179.50,ATL,64.00,56.00,LEX
MIA,141.17,179.50,ATL,60.00,67.00,FSM
MIA,141.17,179.50,ATL,53.00,27.00,SYR
MIA,141.17,179.50,ATL,50.00,65.00,TUL
MIA,141.17,179.50,ATL,48.00,33.00,GRR
MIA,141.17,179.50,ATL,47.00,26.00,JFK
MIA,141.17,179.50,ATL,43.00,32.00,CMH
MIA,141.17,179.50,ATL,38.00,36.00,EWN
MIA,141.17,179.50,ATL,37.00,44.00,SAN
MIA,141.17,179.50,ATL,27.00,19.00,ROA
MIA,141.17,179.50,ATL,25.00,16.00,MYR
MIA,141.17,179.50,ATL,17.00,21.00,MLI
CHS,141.00,152.15,ATL,75.04,75.85,CHS
BOS,141.00,136.00,MKE,131.00,115.00,MSP
MIA,141.00,135.67,EYW,125.00,121.00,MIA
CHS,141.00,130.00,ORD,149.20,150.80,SBN
CHS,141.00,130.00,ORD,126.00,115.80,GRR
CHS,141.00,130.00,ORD,71.00,77.20,CLT
CHS,141.00,130.00,ORD,70.80,53.40,PHX
CHS,141.00,130.00,ORD,55.80,56.60,IAD
CHS,141.00,130.00,ORD,35.60,29.80,CVG
CHS,141.00,130.00,ORD,33.20,41.80,LEX
BOS,140.67,140.00,BWI,218.67,211.33,ISP
BOS,140.67,140.00,BWI,63.33,58.00,ALB
BOS,140.67,140.00,BWI,56.33,50.00,BNA
BOS,140.67,140.00,BWI,47.67,28.33,MCI
BOS,140.67,140.00,BWI,36.67,36.33,SDF
BOS,140.67,140.00,BWI,26.00,50.00,MSY
MCO,140.50,157.25,LGA,35.00,41.25,ATL
RSW,140.43,194.57,BOS,66.00,60.71,BWI
CHS,140.35,151.25,ATL,86.80,92.40,MCI
CHS,140.35,151.25,ATL,39.35,51.30,PHX
RIC,140.33,132.00,ORD,148.67,150.33,SBN
RIC,140.33,132.00,ORD,128.67,117.67,GRR
RIC,140.33,132.00,ORD,66.67,57.33,LAX
RIC,140.33,132.00,ORD,58.67,59.00,IAD
ICT,140.00,231.00,DFW,105.00,76.00,PHL
ICT,140.00,231.00,DFW,80.00,78.00,ELP
ICT,140.00,231.00,DFW,76.00,83.00,ABQ
ICT,140.00,231.00,DFW,76.00,71.50,MCO
ICT,140.00,231.00,DFW,65.00,55.00,AEX
ICT,140.00,231.00,DFW,61.00,76.00,GRK
ICT,140.00,231.00,DFW,50.00,72.00,OGG
ICT,140.00,231.00,DFW,49.00,62.00,SAF
ICT,140.00,231.00,DFW,44.00,33.00,MLI
ICT,140.00,231.00,DFW,42.00,35.00,CLT
ICT,140.00,231.00,DFW,42.00,28.00,CMH
ICT,140.00,231.00,DFW,41.00,29.00,GSP
ICT,140.00,231.00,DFW,32.00,35.00,LBB
ICT,140.00,231.00,DFW,27.00,29.00,MFE
ICT,140.00,231.00,DFW,27.00,26.00,PIA
ICT,140.00,231.00,DFW,21.00,115.00,TPA
ICT,140.00,231.00,DFW,21.00,26.00,DSM
ICT,140.00,231.00,DFW,20.00,22.00,LIT
ICT,140.00,231.00,DFW,18.00,28.00,MAF
AUS,140.00,150.67,FLL,75.56,102.44,LGA
MCO,140.00,142.25,MDW,256.00,234.00,SLC
MCO,140.00,142.25,MDW,41.00,45.00,EWR
MCO,140.00,142.25,MDW,25.00,32.00,TUS
MCO,140.00,142.25,MDW,20.00,17.00,OAK
MCO,140.00,142.25,MDW,17.00,16.00,MSP
ATL,140.00,134.00,PHX,87.00,91.00,SEA
ATL,140.00,134.00,PHX,67.00,95.00,BOI
ATL,140.00,134.00,PHX,41.00,34.00,SNA
ATL,140.00,134.00,PHX,41.00,29.00,LGB
ATL,140.00,134.00,PHX,33.00,37.00,MRY
ATL,140.00,134.00,PHX,32.00,48.00,HNL
ATL,140.00,134.00,PHX,27.00,22.00,STL
ATL,140.00,134.00,PHX,26.00,24.00,DFW
ATL,140.00,134.00,PHX,23.00,25.00,PHL
ATL,140.00,134.00,PHX,20.00,18.00,YUM
LGB,139.80,138.40,LAS,38.60,30.20,BUR
FLL,139.75,147.50,BOS,32.50,41.50,TPA
CHS,139.58,128.58,ORD,35.08,24.25,DEN
SFO,139.57,140.00,DEN,53.43,52.00,SMF
SFO,139.57,140.00,DEN,48.14,46.86,ATL
JFK,139.50,156.00,MIA,82.25,90.25,MSY
JFK,139.50,156.00,MIA,78.25,127.00,DTW
JFK,139.50,156.00,MIA,58.50,129.25,PHX
JFK,139.50,156.00,MIA,55.00,119.25,BNA
JFK,139.50,156.00,MIA,37.13,91.13,DCA
JFK,139.50,156.00,MIA,31.00,38.25,BWI
JFK,139.50,156.00,MIA,28.25,117.25,LAS
JFK,139.50,156.00,MIA,25.50,97.25,LAX
MCI,139.00,158.33,IAH,216.00,204.00,HSV
MCI,139.00,158.33,IAH,101.00,96.00,MOB
MCI,139.00,158.33,IAH,65.00,64.00,MSP
MCI,139.00,158.33,IAH,54.00,66.00,HRL
MCI,139.00,158.33,IAH,45.00,32.00,PIT
MCI,139.00,158.33,IAH,32.00,24.00,LAS
MCI,139.00,158.33,IAH,22.00,25.00,ELP
STL,139.00,155.67,MSP,59.33,48.00,MCI
STL,139.00,155.67,MSP,56.00,44.33,IAH
FLL,139.00,149.00,IAD,327.00,308.00,DTW
FLL,139.00,149.00,IAD,158.00,157.00,TYS
FLL,139.00,149.00,IAD,127.00,90.00,SFO
FLL,139.00,149.00,IAD,97.00,70.00,SEA
FLL,139.00,149.00,IAD,88.00,90.00,SAV
FLL,139.00,149.00,IAD,88.00,63.00,SLC
FLL,139.00,149.00,IAD,81.00,119.00,FLL
FLL,139.00,149.00,IAD,74.00,71.00,DEN
FLL,139.00,149.00,IAD,57.00,70.00,DFW
FLL,139.00,149.00,IAD,43.00,22.00,MDW
FLL,139.00,149.00,IAD,31.00,19.00,OKC
FLL,139.00,149.00,IAD,22.00,32.00,SDF
SFO,139.00,132.00,PSP,26.00,44.00,SEA
BNA,139.00,130.00,PHX,192.00,180.00,AUS
BNA,139.00,130.00,PHX,114.50,105.50,SFO
BNA,139.00,130.00,PHX,88.00,78.00,SMF
BNA,139.00,130.00,PHX,79.00,64.00,BUR
BNA,139.00,130.00,PHX,56.00,45.00,OKC
BNA,139.00,130.00,PHX,46.50,43.00,SAN
BNA,139.00,130.00,PHX,42.00,35.00,SJC
BNA,139.00,130.00,PHX,31.50,25.50,SLC
BNA,139.00,130.00,PHX,30.00,23.00,RNO
BNA,139.00,130.00,PHX,26.00,19.00,LIT
DTW,138.80,130.20,ORD,101.40,105.20,MEM
DTW,138.80,130.20,ORD,70.80,53.40,PHX
DTW,138.80,130.20,ORD,67.20,57.40,CWA
DTW,138.80,130.20,ORD,55.80,56.60,IAD
DTW,138.80,130.20,ORD,33.20,41.80,LEX
FLL,138.78,146.67,BOS,109.89,123.00,RSW
MOT,138.71,138.71,DEN,48.71,40.57,EWR
MCO,138.57,140.00,ORD,68.14,58.29,CWA
CHS,138.57,127.57,ORD,102.57,108.43,XNA
CHS,138.57,127.57,ORD,56.00,49.29,LAN
CAE,138.20,147.20,ATL,112.00,102.30,CAE
CAE,138.20,147.20,ATL,87.60,71.20,SDF
CAE,138.20,147.20,ATL,87.60,63.80,DTW
CAE,138.20,147.20,ATL,79.80,85.60,BQK
CAE,138.20,147.20,ATL,65.60,73.00,GRK
CAE,138.20,147.20,ATL,57.60,63.20,SLC
CAE,138.20,147.20,ATL,55.40,57.60,DHN
CAE,138.20,147.20,ATL,51.50,51.80,SFO
CAE,138.20,147.20,ATL,50.80,46.80,LEX
CAE,138.20,147.20,ATL,47.80,46.40,JAN
CAE,138.20,147.20,ATL,30.80,47.40,XNA
MSY,138.17,155.17,FLL,72.00,123.67,EWR
CMH,138.00,185.67,MCO,213.33,219.00,MIA
CMH,138.00,185.67,MCO,167.00,143.00,PVD
CMH,138.00,185.67,MCO,137.00,120.83,PHL
CMH,138.00,185.67,MCO,122.33,114.33,DCA
CMH,138.00,185.67,MCO,86.78,92.33,ATL
CMH,138.00,185.67,MCO,53.33,57.67,DFW
CMH,138.00,185.67,MCO,50.00,58.33,MSY
CMH,138.00,185.67,MCO,49.33,39.83,JFK
STL,138.00,162.50,ATL,72.00,63.00,ILM
STL,138.00,162.50,ATL,22.00,20.00,LFT
MEM,138.00,151.40,MCI,51.90,58.80,DEN
IND,138.00,150.00,CLE,145.50,138.50,DFW
IND,138.00,150.00,CLE,143.00,135.00,MKE
IND,138.00,150.00,CLE,134.00,128.00,BUF
IND,138.00,150.00,CLE,128.00,106.00,LGA
IND,138.00,150.00,CLE,126.00,121.00,RSW
IND,138.00,150.00,CLE,102.50,96.50,BNA
IND,138.00,150.00,CLE,72.00,62.00,IAH
IND,138.00,150.00,CLE,68.00,60.00,BWI
IND,138.00,150.00,CLE,41.00,30.00,MCI
IND,138.00,150.00,CLE,36.00,24.00,MDW
IND,138.00,150.00,CLE,22.00,24.50,ATL
IND,138.00,150.00,CLE,18.00,30.00,EWR
PHL,138.00,142.00,STT,137.00,136.00,PHL
PHL,138.00,142.00,STT,79.00,95.00,ATL
RDU,138.00,137.33,ATL,147.00,139.00,AVL
RDU,138.00,137.33,ATL,112.00,94.00,SDF
RDU,138.00,137.33,ATL,102.00,100.00,CHA
RDU,138.00,137.33,ATL,89.00,79.00,HSV
RDU,138.00,137.33,ATL,81.00,76.00,MGM
RDU,138.00,137.33,ATL,58.00,70.00,SLC
RDU,138.00,137.33,ATL,45.00,44.00,JAN
RDU,138.00,137.33,ATL,42.00,33.00,GNV
RDU,138.00,137.33,ATL,41.00,21.50,PIT
RDU,138.00,137.33,ATL,39.00,44.00,SHV
RDU,138.00,137.33,ATL,38.00,36.00,EWN
RDU,138.00,137.33,ATL,38.00,17.00,ORF
RDU,138.00,137.33,ATL,24.00,24.00,ECP
LIT,138.00,135.00,IAH,216.00,204.00,HSV
LIT,138.00,135.00,IAH,180.00,178.00,DSM
LIT,138.00,135.00,IAH,159.00,151.00,LIT
LIT,138.00,135.00,IAH,155.00,148.00,ORD
LIT,138.00,135.00,IAH,147.00,144.00,LBB
LIT,138.00,135.00,IAH,141.00,132.00,BHM
LIT,138.00,135.00,IAH,141.00,125.00,RIC
LIT,138.00,135.00,IAH,136.00,123.00,TYR
LIT,138.00,135.00,IAH,133.00,126.00,MEM
LIT,138.00,135.00,IAH,101.00,96.00,MOB
LIT,138.00,135.00,IAH,87.00,87.00,GPT
LIT,138.00,135.00,IAH,84.00,76.00,CLT
LIT,138.00,135.00,IAH,83.00,81.00,VPS
LIT,138.00,135.00,IAH,80.00,83.00,MIA
LIT,138.00,135.00,IAH,75.00,66.00,DAL
LIT,138.00,135.00,IAH,75.00,65.00,JAN
LIT,138.00,135.00,IAH,75.00,55.00,EWR
LIT,138.00,135.00,IAH,65.00,64.00,MSP
LIT,138.00,135.00,IAH,61.50,56.50,MKE
LIT,138.00,135.00,IAH,54.00,66.00,HRL
LIT,138.00,135.00,IAH,50.00,56.00,XNA
LIT,138.00,135.00,IAH,50.00,41.00,CMH
LIT,138.00,135.00,IAH,47.00,56.00,FLL
LIT,138.00,135.00,IAH,45.00,32.00,PIT
LIT,138.00,135.00,IAH,43.00,44.00,ORF
LIT,138.00,135.00,IAH,43.00,35.00,MCO
LIT,138.00,135.00,IAH,41.00,30.00,RDU
LIT,138.00,135.00,IAH,40.50,35.00,PNS
LIT,138.00,135.00,IAH,39.00,36.00,TYS
LIT,138.00,135.00,IAH,37.00,40.00,MFE
LIT,138.00,135.00,IAH,37.00,38.00,PHX
LIT,138.00,135.00,IAH,34.50,30.00,CVG
LIT,138.00,135.00,IAH,34.00,51.00,CID
LIT,138.00,135.00,IAH,33.50,40.50,MAF
LIT,138.00,135.00,IAH,26.00,23.00,ATL
LIT,138.00,135.00,IAH,24.00,19.00,SNA
LIT,138.00,135.00,IAH,22.00,25.00,ELP
LIT,138.00,135.00,IAH,18.00,23.50,DFW
MDW,137.91,140.09,DEN,88.36,90.64,PHX
SFO,137.80,136.80,DEN,75.80,82.70,PDX
DTW,137.75,135.25,IAD,58.00,74.50,CHS
DTW,137.75,135.25,IAD,57.75,55.50,JFK
CAE,137.50,146.50,ATL,53.38,50.50,ECP
CAE,137.50,146.50,ATL,43.13,36.50,ORD
CHS,137.45,151.09,ATL,46.73,41.09,DAY
MCI,137.44,151.88,IAH,94.50,91.50,LAX
CHS,137.38,149.00,ATL,80.00,75.00,DAB
STL,137.00,188.44,MCO,185.44,182.56,BWI
STL,137.00,188.44,MCO,132.89,132.33,MDW
DAY,137.00,148.00,MCO,199.00,204.00,MIA
DAY,137.00,148.00,MCO,196.00,201.33,DEN
DAY,137.00,148.00,MCO,194.00,166.00,DTW
DAY,137.00,148.00,MCO,167.00,159.33,BWI
DAY,137.00,148.00,MCO,167.00,145.00,PVD
DAY,137.00,148.00,MCO,140.50,143.50,SJU
DAY,137.00,148.00,MCO,118.00,113.00,MKE
DAY,137.00,148.00,MCO,112.00,96.67,PHL
DAY,137.00,148.00,MCO,104.50,100.00,DCA
DAY,137.00,148.00,MCO,104.33,98.33,MDW
DAY,137.00,148.00,MCO,100.00,102.00,CAK
DAY,137.00,148.00,MCO,98.00,107.00,CLT
DAY,137.00,148.00,MCO,91.00,89.00,STL
DAY,137.00,148.00,MCO,80.00,86.00,BQN
DAY,137.00,148.00,MCO,74.40,81.80,ATL
DAY,137.00,148.00,MCO,70.00,44.00,BDL
DAY,137.00,148.00,MCO,67.50,52.00,EWR
DAY,137.00,148.00,MCO,64.50,56.50,PIT
DAY,137.00,148.00,MCO,62.00,65.00,BNA
DAY,137.00,148.00,MCO,59.50,55.00,ORD
DAY,137.00,148.00,MCO,57.00,66.00,MSY
DAY,137.00,148.00,MCO,52.00,73.00,PHX
DAY,137.00,148.00,MCO,50.33,35.67,BOS
DAY,137.00,148.00,MCO,49.00,44.00,LGA
DAY,137.00,148.00,MCO,45.00,59.00,SLC
DAY,137.00,148.00,MCO,43.00,36.00,IAD
DAY,137.00,148.00,MCO,41.00,30.00,JFK
DAY,137.00,148.00,MCO,40.00,45.00,DFW
DAY,137.00,148.00,MCO,30.00,16.00,ORF
DAY,137.00,148.00,MCO,29.50,45.50,LAX
DAY,137.00,148.00,MCO,21.00,47.00,HOU
EWR,137.00,140.67,DCA,53.67,41.67,JFK
STT,137.00,136.00,PHL,272.00,275.00,RDU
STT,137.00,136.00,PHL,149.67,124.67,DEN
STT,137.00,136.00,PHL,97.75,110.75,ATL
STT,137.00,136.00,PHL,97.50,95.00,BOS
STT,137.00,136.00,PHL,89.00,49.00,MSP
STT,137.00,136.00,PHL,82.00,41.00,SFO
STT,137.00,136.00,PHL,78.50,70.00,ORD
STT,137.00,136.00,PHL,72.00,58.00,MHT
STT,137.00,136.00,PHL,62.00,73.00,MIA
STT,137.00,136.00,PHL,59.00,54.00,BWI
STT,137.00,136.00,PHL,58.67,47.67,MDW
STT,137.00,136.00,PHL,58.00,74.00,TPA
STT,137.00,136.00,PHL,57.00,58.00,DTW
STT,137.00,136.00,PHL,49.33,94.33,FLL
STT,137.00,136.00,PHL,47.00,57.00,MCO
STT,137.00,136.00,PHL,42.00,36.00,IAH
STT,137.00,136.00,PHL,30.00,30.00,CLT
ATL,137.00,124.00,JAX,81.50,82.75,IAH
MCO,136.86,160.43,DFW,31.86,31.00,LAX
BNA,136.67,145.67,DEN,92.67,110.33,IND
BNA,136.67,145.67,DEN,60.67,69.00,SGF
BNA,136.67,145.67,DEN,58.33,52.00,BWI
BNA,136.67,145.67,DEN,39.67,28.00,ELP
IND,136.33,158.00,MCO,170.67,186.11,DEN
IND,136.33,158.00,MCO,82.00,86.83,PIT
CAE,136.33,145.33,ATL,42.33,46.33,STT
CAE,136.33,145.33,ATL,24.00,29.00,MLB
CHS,136.25,151.25,DFW,39.25,44.50,PHX
CHS,136.25,151.25,DFW,30.00,28.75,LAX
STL,136.00,187.88,MCO,98.25,108.69,ATL
TPA,136.00,155.00,CMH,264.00,269.00,MCO
TPA,136.00,155.00,CMH,160.00,156.00,BWI
TPA,136.00,155.00,CMH,155.00,143.00,LGA
TPA,136.00,155.00,CMH,124.00,127.50,ORD
TPA,136.00,155.00,CMH,79.00,86.00,ATL
TPA,136.00,155.00,CMH,31.00,28.00,STL
TPA,136.00,155.00,CMH,29.00,23.00,DFW
TPA,136.00,155.00,CMH,28.00,36.00,MDW
TPA,136.00,155.00,CMH,21.00,23.00,BNA
MSP,136.00,151.00,MCO,183.50,196.00,IND
MSP,136.00,151.00,MCO,159.00,171.50,CMH
MSP,136.00,151.00,MCO,158.00,145.00,ISP
MSP,136.00,151.00,MCO,134.00,143.00,RIC
MSP,136.00,151.00,MCO,75.00,109.00,DAY
MSP,136.00,151.00,MCO,75.00,73.00,ALB
CAK,136.00,147.00,MCO,199.00,204.00,MIA
CAK,136.00,147.00,MCO,196.00,201.33,DEN
CAK,136.00,147.00,MCO,194.00,166.00,DTW
CAK,136.00,147.00,MCO,167.00,159.33,BWI
CAK,136.00,147.00,MCO,167.00,145.00,PVD
CAK,136.00,147.00,MCO,158.00,143.00,DCA
CAK,136.00,147.00,MCO,140.50,143.50,SJU
CAK,136.00,147.00,MCO,112.00,96.67,PHL
CAK,136.00,147.00,MCO,104.33,98.33,MDW
CAK,136.00,147.00,MCO,98.00,107.00,CLT
CAK,136.00,147.00,MCO,91.00,89.00,STL
CAK,136.00,147.00,MCO,80.00,86.00,BQN
CAK,136.00,147.00,MCO,74.40,81.80,ATL
CAK,136.00,147.00,MCO,70.00,44.00,BDL
CAK,136.00,147.00,MCO,67.50,52.00,EWR
CAK,136.00,147.00,MCO,64.50,56.50,PIT
CAK,136.00,147.00,MCO,62.00,65.00,BNA
CAK,136.00,147.00,MCO,59.50,55.00,ORD
CAK,136.00,147.00,MCO,52.00,73.00,PHX
CAK,136.00,147.00,MCO,50.33,35.67,BOS
CAK,136.00,147.00,MCO,49.00,44.00,LGA
CAK,136.00,147.00,MCO,43.00,36.00,IAD
CAK,136.00,147.00,MCO,41.00,30.00,JFK
CAK,136.00,147.00,MCO,40.00,45.00,DFW
CAK,136.00,147.00,MCO,36.00,43.00,MSY
CAK,136.00,147.00,MCO,30.00,16.00,ORF
CAK,136.00,147.00,MCO,29.50,45.50,LAX
CAK,136.00,147.00,MCO,21.00,47.00,HOU
ORD,136.00,136.00,XNA,129.00,115.00,ORD
ORD,136.00,136.00,XNA,16.00,34.00,ATL
OAK,136.00,126.00,SAN,46.00,35.00,SFO
OAK,136.00,126.00,SAN,43.00,34.00,OAK
DTW,135.85,127.46,ORD,34.08,24.54,DEN
TPA,135.67,124.67,MDW,44.67,53.33,FLL
TPA,135.67,124.67,MDW,38.00,71.67,BWI
TPA,135.67,124.67,MDW,34.33,30.00,DTW
GPT,135.63,129.88,ATL,40.63,38.75,ECP
RDU,135.56,136.89,ATL,91.44,90.89,VPS
RDU,135.56,136.89,ATL,37.11,29.44,BWI
RDU,135.56,136.89,ATL,35.56,38.78,LAS
AUS,135.50,146.00,FLL,127.25,207.83,ATL
MCO,135.40,142.20,STL,81.80,105.60,DAL
MIA,135.21,176.37,ATL,42.32,34.58,TYS
EWR,135.20,139.00,DCA,71.40,105.40,MIA
MCO,135.20,135.20,ORD,149.00,149.00,ABE
MCO,135.20,135.20,ORD,130.50,99.00,SEA
MCO,135.20,135.20,ORD,107.00,95.00,ICT
MCO,135.20,135.20,ORD,94.00,94.00,ROC
MCO,135.20,135.20,ORD,87.00,58.00,LAS
MCO,135.20,135.20,ORD,82.00,50.00,BZN
MCO,135.20,135.20,ORD,62.50,57.50,MCI
MCO,135.20,135.20,ORD,59.00,68.00,MHT
MCO,135.20,135.20,ORD,43.00,52.00,ABQ
MCO,135.20,135.20,ORD,42.00,86.00,AZO
MCO,135.20,135.20,ORD,41.00,30.00,FAR
MCO,135.20,135.20,ORD,40.00,22.00,SLC
MCO,135.20,135.20,ORD,33.00,31.00,TVC
MCO,135.20,135.20,ORD,28.00,17.00,SMF
MCO,135.20,135.20,ORD,27.00,29.00,BWI
MCO,135.20,135.20,ORD,24.00,24.50,BDL
MCO,135.20,135.20,ORD,19.00,25.00,PVD
MCO,135.20,135.20,ORD,18.00,21.00,MCO
EWR,135.17,137.83,DCA,81.67,92.67,BOS
EWR,135.17,137.83,DCA,32.00,24.50,ORD
FLL,135.00,184.00,MKE,201.00,177.00,LAX
FLL,135.00,184.00,MKE,131.00,115.00,MSP
FLL,135.00,184.00,MKE,128.00,118.00,EWR
FLL,135.00,184.00,MKE,125.00,122.00,STL
FLL,135.00,184.00,MKE,110.00,115.00,MCO
FLL,135.00,184.00,MKE,68.00,65.00,DEN
FLL,135.00,184.00,MKE,61.00,65.00,CLE
FLL,135.00,184.00,MKE,38.00,48.00,RSW
FLL,135.00,184.00,MKE,30.00,31.00,ATL
MCO,135.00,156.50,DFW,68.00,67.00,MHK
MCO,135.00,156.50,DFW,52.00,51.00,DAY
MCO,135.00,156.50,DFW,46.00,45.00,ICT
MCO,135.00,156.50,DFW,44.00,33.00,MKE
MCO,135.00,156.50,DFW,42.00,40.00,AUS
MCO,135.00,156.50,DFW,39.00,20.00,RDU
MCO,135.00,156.50,DFW,38.00,40.00,GCK
MCO,135.00,156.50,DFW,36.00,26.00,BHM
MCO,135.00,156.50,DFW,34.00,26.00,PIT
MCO,135.00,156.50,DFW,31.00,31.00,CRP
MCO,135.00,156.50,DFW,30.00,46.00,SJC
MCO,135.00,156.50,DFW,27.00,17.00,MIA
MCO,135.00,156.50,DFW,22.00,30.00,LRD
MCO,135.00,156.50,DFW,20.00,23.00,CVG
MCO,135.00,126.00,HPN,125.00,123.00,MCO
MCO,135.00,126.00,HPN,56.00,52.00,FLL
STL,134.71,187.14,MCO,188.14,201.57,MIA
MIA,134.62,173.15,ATL,89.08,89.62,ICT
EWR,134.50,137.50,DCA,109.88,108.88,EWR
JFK,134.40,145.40,MIA,59.60,50.20,TPA
RDU,134.33,136.67,ATL,100.00,83.33,CLE
RDU,134.33,136.67,ATL,84.50,88.50,MCI
RDU,134.33,136.67,ATL,55.00,54.83,SAT
MIA,134.20,159.80,MCO,80.00,86.00,BQN
MSY,134.20,151.40,FLL,128.60,154.80,BWI
CAK,134.20,143.20,ATL,151.00,122.80,ROC
CAK,134.20,143.20,ATL,128.20,120.20,CAE
CAK,134.20,143.20,ATL,78.80,75.40,AEX
CAK,134.20,143.20,ATL,75.40,56.60,MKE
CAK,134.20,143.20,ATL,74.60,67.80,IAD
CAK,134.20,143.20,ATL,67.60,69.60,BTR
CAK,134.20,143.20,ATL,26.40,21.80,TLH
CAE,134.15,143.85,ATL,65.46,53.77,MKE
CAE,134.15,143.85,ATL,31.00,36.15,MOB
RIC,134.00,151.00,ATL,285.00,289.00,MLU
RIC,134.00,151.00,ATL,194.00,203.00,DAL
RIC,134.00,151.00,ATL,165.00,147.00,FNT
RIC,134.00,151.00,ATL,156.00,152.00,BMI
RIC,134.00,151.00,ATL,155.00,175.00,COS
RIC,134.00,151.00,ATL,122.00,95.00,DTW
RIC,134.00,151.00,ATL,121.00,121.00,GTR
RIC,134.00,151.00,ATL,114.00,107.00,RIC
RIC,134.00,151.00,ATL,105.33,87.67,CAK
RIC,134.00,151.00,ATL,103.00,96.00,CSG
RIC,134.00,151.00,ATL,95.50,88.50,DAB
RIC,134.00,151.00,ATL,95.00,84.00,OAJ
RIC,134.00,151.00,ATL,92.00,103.00,GRK
RIC,134.00,151.00,ATL,88.00,61.00,BOS
RIC,134.00,151.00,ATL,85.00,74.50,GPT
RIC,134.00,151.00,ATL,80.00,69.00,AGS
RIC,134.00,151.00,ATL,77.33,60.67,LGA
RIC,134.00,151.00,ATL,77.00,93.00,ABQ
RIC,134.00,151.00,ATL,77.00,76.00,BQK
RIC,134.00,151.00,ATL,75.00,84.00,SGF
RIC,134.00,151.00,ATL,75.00,48.00,SEA
RIC,134.00,151.00,ATL,74.50,68.00,OMA
RIC,134.00,151.00,ATL,74.33,76.67,ICT
RIC,134.00,151.00,ATL,74.00,54.00,GSO
RIC,134.00,151.00,ATL,70.00,79.50,ABY
RIC,134.00,151.00,ATL,68.50,56.50,MDT
RIC,134.00,151.00,ATL,65.00,61.50,EVV
RIC,134.00,151.00,ATL,64.00,56.00,LEX
RIC,134.00,151.00,ATL,60.00,67.00,FSM
RIC,134.00,151.00,ATL,58.00,38.00,TRI
RIC,134.00,151.00,ATL,56.80,62.80,DEN
