config,seqno,query,duration
"trenz1-mo3-2017-07-25",2247,"q14",216.975000
"trenz1-mo3-2017-07-25",2248,"q13",13.262000
"trenz1-mo3-2017-07-25",2249,"q02",678.874000
"trenz1-mo3-2017-07-25",2250,"q15",41.599000
"trenz1-mo3-2017-07-25",2251,"q08",872.775000
"trenz1-mo3-2017-07-25",2252,"q05",53.315000
"trenz1-mo3-2017-07-25",2253,"q01",111.129000
"trenz1-mo3-2017-07-25",2254,"q11",40.891000
"trenz1-mo3-2017-07-25",2255,"q03",66.911000
"trenz1-mo3-2017-07-25",2256,"q02",677.918000
"trenz1-mo3-2017-07-25",2257,"q16",190.170000
"trenz1-mo3-2017-07-25",2258,"q12",95.294000
